Bootstrap_iteration,Delta_RMSE_RCT_minus_3DFin
4418,-0.9069425380703708
4419,-0.6871819600955626
4420,-0.8411554493753979
4421,-0.5137177987416488
4422,-0.038062263010608
4423,-0.23080119334249694
4424,-0.6931463558074924
4425,-0.79937074239704
4426,-1.0018231253913228
4427,-0.4843119394466484
4428,-0.2961620063323802
4429,-0.7915730649690276
4430,-1.077876610488239
4431,-0.8710360087529558
4432,-0.22324494813946716
4433,-0.871789463771468
4434,-1.4661810069567451
4435,-0.6713370444471427
4436,-0.6747868887889461
4437,-0.34261614259489304
4438,-0.40297931763876793
4439,-0.2810221389047318
4440,-0.739397210248945
4441,-1.104483893330349
4442,-0.2732014885775187
4443,-0.7575786011650871
4444,-0.7118752962535562
4445,-0.7629189106623486
4446,-0.5147368556671417
4447,0.06325464257481705
4448,-1.5325347348498564
4449,-0.7287574587744523
4450,-0.001730353539295404
4451,-0.354104223515618
4452,-0.7214102603841823
4453,-0.4601251632254222
4454,-0.9794024903272458
4455,-0.7225088201934178
4456,-0.4273333065785545
4457,-1.0654173336993589
4458,-0.7253578034161707
4459,-0.3936026208151251
4460,-0.8460669955797417
4461,-0.27139173551352425
4462,-0.6376334515842474
4463,-0.737198724918184
4464,0.08518386491779806
4465,-1.674312117598788
4466,-0.8269534538183427
4467,-0.2850582595495268
4468,-1.3411310524986912
4469,-0.44962268853195964
4470,-0.9058086095531719
4471,-0.2134623865225258
4472,-0.10916815643917732
4473,-0.7303893678520361
4474,-0.5959262436738835
4475,-0.4354428658761311
4476,-1.6758105593318544
4477,-0.9705727991240436
4478,-0.260481897207395
4479,-0.732465214403409
4480,-0.9594479197474381
4481,-0.7035144450236999
4482,-0.6397942614043699
4483,-0.6774811279548125
4484,-0.65213887643924
4485,0.10248480340053079
4486,-1.0054530276904328
4487,-0.5882488430980564
4488,-1.0525814899454027
4489,-0.5856482177426265
4490,-0.5674293818052281
4491,-0.717484300998644
4492,-1.530884854505451
4493,-0.89027869701812
4494,-0.7557067452653672
4495,-0.8527545178508245
4496,-0.23425853306689381
4497,-0.9774735716920344
4498,-0.2388802515604196
4499,-0.6447599771860577
4500,-0.26388790868254297
4501,-0.20084893502219914
4502,-0.5068345176694486
4503,-0.9504618104575635
4504,-0.31660426970594835
4505,-1.2832057077964256
4506,-1.3271232064902516
4507,-0.24925648506011222
4508,-1.3534899370141247
4509,-0.4052316371555329
4510,-1.2108730908310292
4511,-0.48332631125371517
4512,-1.2292172861169102
4513,-0.10310912868255317
4514,-0.05609697945608749
4515,-0.3570226209256475
4516,-0.8021871262554292
4517,-0.027613115964248314
4518,-1.3841958315059752
4519,-0.6814642272132363
4520,0.1586843393802948
4521,-1.4083321669133315
4522,-0.1383399619555008
4523,-0.8519871323642567
4524,-1.0586239475526296
4525,-0.08110382634236868
4526,-1.0327152070902281
4527,-0.7715443030237181
4528,0.1620817214671837
4529,-0.8508177736666824
4530,-0.7105409250599397
4531,-0.7280343642438911
4532,-0.5926225259816162
4533,-0.6007902080003769
4534,-0.7404685244917766
4535,-1.1133396716330366
4536,-0.9500161318592584
4537,-0.8389670434551135
4538,-0.4671487573408575
4539,-1.0669141952040668
4540,-0.7677378582961596
4541,-1.1101030181290281
4542,-1.039064965808345
4543,-0.9762022459540514
4544,0.05518715776920713
4545,-0.3884414844070747
4546,-0.7247570719595546
4547,-0.9824801727994465
4548,-0.6819460753186419
4549,-1.0394287188942055
4550,-0.8354446994101994
4551,-1.266147138207177
4552,-0.3852969648411497
4553,-0.4377305798810043
4554,-0.5712594582209103
4555,-0.7725776118663314
4556,-0.5599635573818462
4557,-0.07202141986202282
4558,-1.0738035640442565
4559,-0.7645422435132416
4560,-0.21601031464408482
4561,-0.47570058339272436
4562,-1.167048170404319
4563,-1.3839190996271995
4564,-0.20307553308009219
4565,-0.6301511145297125
4566,-0.8561248007022428
4567,-1.1602742470174623
4568,-0.5786129960291175
4569,-0.4748204110843064
4570,-0.5857547320006773
4571,-0.9965616024521782
4572,-1.247188095389474
4573,-1.6278391134009416
4574,-0.8143945094726373
4575,-0.4815914318066745
4576,-1.1124768888615661
4577,-0.8169081661476876
4578,-0.32636519448797596
4579,-0.7462581364263101
4580,-1.083910888633108
4581,-0.19241671784409342
4582,-1.0523781741236067
4583,-0.9264407740615077
4584,-1.6778537427721136
4585,-0.7235364841811776
4586,-0.7186987348966183
4587,-0.7577646075401461
4588,0.0872640189546312
4589,-0.9852381988603494
4590,-1.1488543266402602
4591,-0.5987275683431921
4592,-1.1311080908046192
4593,-0.546128540059853
4594,-0.15475878413196553
4595,-0.7148983971705949
4596,-0.8707435309724745
4597,-1.15023511674432
4598,-1.2003089093871757
4599,-0.421288304922927
4600,-0.5128421960835345
4601,-0.46135554668457246
4602,-0.31775598856728493
4603,-0.7616286319108263
4604,-1.0680449300045827
4605,-0.845029214755546
4606,-0.16827500296778042
4607,-0.7059234078766428
4608,-0.63953917190738
4609,-0.09264400488322044
4610,-0.6331398751664075
4611,0.21926180895152791
4612,-0.806226126402255
4613,-0.338738469665929
4614,-0.7451627057531169
4615,-1.3284813083201563
4616,-0.12708916712469231
4617,-0.05396349159263414
4618,-0.6710531147362961
4619,-0.6431820658844756
4620,-0.689517960869154
4621,-0.8180519815259202
4622,-0.0692344714609614
4623,-0.8257431775511208
4624,-1.0331272736126507
4625,-0.08039604261822686
4626,-1.2652984673499934
4627,-0.05592959063401748
4628,-0.15075346353211505
4629,-0.5712579842459653
4630,0.011207235309752095
4631,-0.7874709403525344
4632,-0.5401749997220042
4633,-0.4272247874619537
4634,-1.1793558291120982
4635,-1.3773763345768295
4636,-1.1631131648631408
4637,-0.3417469693729607
4638,-0.38203335011643746
4639,-0.3580346980373714
4640,-1.5155669297565793
4641,-1.0362703598830192
4642,-0.24350654011243522
4643,-1.307300414493827
4644,-0.8563175814905031
4645,-0.5260153547776185
4646,-1.5448070931870923
4647,-1.3504566512830236
4648,-0.3506529171301749
4649,-1.1242039178781558
4650,-0.8543016264664702
4651,-1.0930961033524702
4652,-0.6824351633847072
4653,-0.24097312735356446
4654,-0.7803287628977706
4655,-0.6952042351729659
4656,-0.3248967890100154
4657,-0.8647894730044712
4658,-1.0623006026650184
4659,-1.0095848966277532
4660,-0.7594465151870078
4661,-0.3086618063408051
4662,-0.7730308433056625
4663,-0.14255776453200597
4664,-0.728074750278155
4665,-0.725007873516631
4666,-0.5481219199313008
4667,-0.2233856088957913
4668,-0.28576549475863566
4669,-0.46411597700927887
4670,-0.3519909501650915
4671,-1.1766037882333946
4672,-1.5617157328594395
4673,0.16126473731694335
4674,-0.4594684469886072
4675,-0.34500022815029485
4676,-0.105122808005363
4677,-0.6014216067900797
4678,-0.6676772042459591
4679,-0.808827006792022
4680,-0.7463356242741692
4681,-0.7838771960882474
4682,-1.2285941080085558
4683,-1.3135075514559054
4684,-0.42386295170217725
4685,-1.1132457728148615
4686,-0.30504568752165007
4687,-0.6842541519679761
4688,-0.863708581388152
4689,-0.07143414781474866
4690,-0.2616612520464403
4691,-0.6306367598224067
4692,-0.20037824623549305
4693,-0.3514697839910004
4694,-0.6105759861431235
4695,-2.138619234747636
4696,0.1989936833838808
4697,-0.6990334413787109
4698,-0.19426639774696586
4699,-0.07992252593059002
4700,-1.0122131126299847
4701,-1.4206506646790917
4702,-0.3175814699168713
4703,-0.7812136501983422
4704,-0.39507508388337675
4705,-0.5992903072941522
4706,-0.2633153946062934
4707,-0.2860507816272504
4708,-0.6780078163106351
4709,-1.043437315733987
4710,-0.3539293683218898
4711,-0.8162948526924922
4712,-1.1294553403840428
4713,-0.42936429628590167
4714,-1.0215150274969953
4715,-0.15516622098037036
4716,-1.1185386058979314
4717,-0.6843077235716506
4718,-0.9324035713869039
4719,0.001319796082932978
4720,-1.132997822228641
4721,-1.1658416550805717
4722,-0.25099206238714133
4723,0.16192945275657555
4724,-0.7466642358285143
4725,-0.37473750008541096
4726,-1.473769789100316
4727,-0.7899842947711035
4728,0.11698660102993497
4729,-0.2378002714304115
4730,-0.9809894210431158
4731,-0.3959407225898115
4732,-1.26178453870719
4733,-0.9589845592197868
4734,-0.6093508956443037
4735,-0.14514956831099424
4736,-1.0391815003289024
4737,-0.7250828133610487
4738,-1.146228944107326
4739,-0.14688838330058607
4740,-0.6914702544011271
4741,-0.6686438712696579
4742,-0.08876834968094682
4743,-0.4403804281800747
4744,-0.6685479765919746
4745,-0.5129622602127148
4746,-1.8294817348935537
4747,-0.4108012508213261
4748,-0.30134097376071756
4749,-0.8291162046431921
4750,-0.5219931245300522
4751,-0.05602338749347302
4752,-1.0448259981187684
4753,-1.106964987980645
4754,-1.3627592044633405
4755,-0.46962800858455944
4756,-0.4724943757781135
4757,-0.34928147852605207
4758,-0.1274929283931121
4759,-0.6104416545780187
4760,-1.2593470002779228
4761,-1.6008087945101028
4762,-0.752977618385301
4763,0.04221349936806007
4764,-1.2057616531208297
4765,-0.4430470393592918
4766,-0.6611876669847643
4767,-0.6695450317367906
4768,-0.4470553476060082
4769,-0.7394975590226309
4770,-0.2586811896909049
4771,-0.8088605842110854
4772,-0.701554980629219
4773,-0.930791629604353
4774,-0.2469881672222891
4775,-1.8482306591275932
4776,-0.07278072802920743
4777,0.17795811251776794
4778,-1.0103234772132992
4779,-0.700571584384587
4780,-0.5125021703914012
4781,-0.9934336436281614
4782,-0.2468781521558303
4783,-0.3879051431417446
4784,-0.3941049082208168
4785,-0.7610170361533406
4786,-0.22967021043468172
4787,-0.9898369277880048
4788,-0.7724580356943973
4789,-0.7923937475520382
4790,-1.0015621641588475
4791,-0.6732884817866536
4792,-0.8681879013374321
4793,-0.7916963679466278
4794,-0.2775093836533711
4795,-0.7078386611065715
4796,-0.5168644405177565
4797,-1.1263257280060872
4798,-1.1607483496390447
4799,-0.7388359542969571
4800,-1.3510216132268704
4801,-0.7443139854303817
4802,-0.31224463987941586
4803,-0.6922650765942748
4804,-0.5304179522445294
4805,-1.0140837459353742
4806,-0.03287368942631974
4807,-0.5105746554616839
4808,-1.0053490075082516
4809,-0.7052767666877287
4810,-0.10028872969044511
4811,-0.04613427459170638
4812,-1.0886805719291064
4813,-1.1462289441073261
4814,0.005951956505458433
4815,-1.4678948398295375
4816,-1.0343747962131642
4817,-0.6785663811614011
4818,-0.7485990102262892
4819,-0.919663541257203
4820,-0.8393266031831463
4821,-0.5405676889539153
4822,-1.2975377460699764
4823,-0.6781570518367075
4824,-0.6636025457312213
4825,-0.5426430129832651
4826,-1.2637172266516434
4827,-1.021460934093511
4828,-0.058045638795957366
4829,-1.3263466600885128
4830,-0.3199674531074357
4831,-0.990925868117154
4832,-0.8115471962292291
4833,-0.8126604516935199
4834,-0.29746210959818575
4835,-0.6872654076538856
4836,-0.4271402694573332
4837,-0.3986978348040342
4838,-0.8599510919181572
4839,-0.5909111828809006
4840,-0.6208846715287979
4841,-0.24552783316392723
4842,-0.7865828088576943
4843,0.08100640603692777
4844,-0.35039549544680426
4845,-0.5165001963095466
4846,-1.0458315552628394
4847,-0.7473179477884013
4848,-0.876157070090946
4849,-0.3090970596568403
4850,-1.1007025375357036
4851,-0.946194451582447
4852,-0.7239888391617799
4853,-0.4064885274427976
4854,-0.2713493434469889
4855,-0.96436109225287
4856,-0.9751308117119566
4857,-0.6332727379400771
4858,-0.5294705266514592
4859,-0.9645795068779084
4860,-0.5386681817329917
4861,-1.0005264563540512
4862,-0.38825904883057305
4863,-1.0065324635619568
4864,-0.7538967193482773
4865,-1.478481974940026
4866,-0.3349361616276032
4867,-1.0921473834515152
4868,-0.3746194997459995
4869,-0.10596348415729473
4870,-0.23586079867475318
4871,-0.07902698989717383
4872,-0.6808951360089925
4873,-0.9629007796664251
4874,-1.0947338366777823
4875,-0.8367285553817261
4876,-0.6515317685347124
4877,-1.1246397452703265
4878,-0.672891558443099
4879,0.02862482855357773
4880,-0.7950462966103657
4881,0.027664611882643575
4882,-1.1197240234332644
4883,-0.6695608507245834
4884,-0.19758889311387406
4885,-0.8281405297021636
4886,-1.172241554249251
4887,-0.5354539192388472
4888,-0.7658491397211882
4889,-0.9592374570798743
4890,-1.0320856620128598
4891,-0.45574085180188195
4892,-1.0057228108110645
4893,-0.12852430173285345
4894,-1.252601878403108
4895,-0.3122455657089134
4896,-1.2097448797893091
4897,-0.9306110591707026
4898,-0.5408552391898696
4899,-0.43670286333621133
4900,-0.5460461845437812
4901,-0.30033704031209907
4902,-0.7911230596853605
4903,-0.616153514732638
4904,-0.6336358324288911
4905,-0.36233788225460106
4906,-0.5423658076658651
4907,-1.0597006457063298
4908,-0.09672371264690804
4909,-0.7988779530197503
4910,-0.520918130735931
4911,-1.2076997894241202
4912,-0.7071464499719204
4913,-1.2608394165573011
4914,-0.33706327806231595
4915,-1.0111312291793872
4916,-0.7580952157056147
4917,-0.5981239642370106
4918,-1.238172013335022
4919,-0.6596919796829228
4920,-0.5924575613875096
4921,-0.791696367946628
4922,-0.9416967377690901
4923,-0.7465905992251152
4924,-0.39550351732438704
4925,-0.774806157250121
4926,-0.7854673401925238
4927,-1.3567880686084066
4928,-0.65837707994515
4929,-1.554222134521156
4930,-0.33362002785696365
4931,-0.09973539065962522
4932,-0.8362271520420124
4933,0.040287631762802034
4934,-0.6541924891505073
4935,-0.2297187901155786
4936,-1.0139054092881867
4937,-0.754811601670478
4938,-0.31506097286845147
4939,-1.0604507293033842
4940,-2.0658049630833526
4941,-1.8105340546293978
4942,-1.0999205320765006
4943,-0.727774398760306
4944,-1.2731508568532088
4945,-0.3707138824362921
4946,-0.2573074844257872
4947,-0.588014386134573
4948,-0.9704699539727264
4949,-0.8769711425468738
4950,-0.7042196381182115
4951,-0.06025721554010133
4952,-0.042147550287128244
4953,-0.34279440030508956
4954,-0.6183533871417144
4955,-0.7067949400350999
4956,-0.29390447567733036
4957,-1.1828984382604957
4958,-1.396441012725198
4959,0.09254065369217646
4960,-0.055584902450735774
4961,-0.4314195598161823
4962,-0.5244828740636787
4963,-1.0454342022269616
4964,-0.60171223000074
4965,-0.9809590090137976
4966,-0.958560869388992
4967,-1.9285310274377139
4968,-0.16504479115341386
4969,-0.5455056404462342
4970,-0.4459779206889194
4971,-1.192333950477708
4972,-0.32573029199377057
4973,-0.3947399942390435
4974,-0.41590830950952973
4975,0.2965153288144362
4976,-0.7077620952920398
4977,-0.5527408426811551
4978,-0.9770985038429272
4979,-1.070981379351835
4980,-0.6672581263683024
4981,-0.8002861551974845
4982,-0.2633651646689614
4983,-0.9808167150398779
4984,-1.0136156165447283
4985,-0.2751743235653876
4986,-0.2634785431256508
4987,-0.46751971866305486
4988,-0.7422443849316349
4989,-0.48036404106261266
4990,-0.32180828772047176
4991,-0.6950176376509232
4992,-0.5026215232515647
4993,-0.261114885646313
4994,-0.7364170749649688
4995,-0.37255339008759414
4996,-0.6574934784451725
4997,-0.8657126426036186
4998,-1.1126142657221547
4999,-0.8649885857631232
5000,-0.7584545797702915
